target,attempt,generation,best_objective_so_far,scipy_convergence
0.55,5,12,0.07849533564364528,1.780635720472977e-07
0.55,5,13,0.07849533564364528,1.9279737777726678e-07
0.55,5,14,0.07849533564364528,2.2595224081555978e-07
0.55,5,15,0.07849533564364528,2.3796231402856793e-07
0.55,5,16,0.07849533564364528,3.836400778015751e-07
0.55,5,17,0.07849533564364528,4.3914192825376224e-07
0.55,5,18,0.07849533564364528,4.7523527380859794e-07
0.55,5,19,0.07813424699672608,4.862919728033887e-07
0.55,5,20,0.07813424699672608,6.315865777446454e-07
0.55,5,21,0.07813424699672608,8.971666841978322e-07
0.55,5,22,0.07813424699672608,9.985611115085712e-07
0.55,5,23,0.07813424699672608,9.943379789049934e-07
0.55,5,24,0.07813424699672608,1.0735523364552676e-06
0.55,5,25,0.07813424699672608,1.2562546501884072e-06
0.55,5,26,0.07813424699672608,1.716173420728342e-06
0.55,5,27,0.07806681176792568,1.995262585286989e-06
0.55,5,28,0.07806681176792568,2.257432830279784e-06
0.55,5,29,0.07806681176792568,2.2625376496032946e-06
0.55,5,30,0.07806681176792568,2.2633069719096325e-06
0.55,5,31,0.07806681176792568,2.2535681181367425e-06
0.55,5,32,0.07801607322270578,2.272627446107669e-06
0.55,5,33,0.07801607322270578,2.269873166731877e-06
0.55,5,34,0.07801607322270578,2.929559850108504e-06
0.55,5,35,0.07801607322270578,3.9296987377618915e-06
0.55,5,36,0.07801607322270578,3.947168302671681e-06
0.55,5,37,0.07789284134292755,4.0890384072916e-06
0.55,5,38,0.07789284134292755,8.965991817759498e-06
0.55,5,39,0.07789284134292755,8.90080070105508e-06
0.55,5,40,0.07789284134292755,1.153539836665215e-05
0.55,5,41,0.07789284134292755,1.1532546593353275e-05
0.55,5,42,0.07789284134292755,1.221670180401625e-05
0.55,5,43,0.07789284134292755,1.2226235746618124e-05
0.55,5,44,0.07789284134292755,1.2147417234219946e-05
0.55,5,45,0.07789284134292755,1.3382719653044896e-05
0.55,5,46,0.07789284134292755,1.4186504033957107e-05
0.55,5,47,0.07789284134292755,1.4177295942538262e-05
0.55,5,48,0.07789284134292755,1.4144723115845413e-05
0.55,5,49,0.07789284134292755,1.6129960077566768e-05
0.55,5,50,0.07789284134292755,1.6158737061691398e-05
0.55,5,51,0.07789284134292755,1.6154871875228757e-05
0.55,5,52,0.07789284134292755,1.634528419162527e-05
0.55,5,53,0.07789284134292755,1.6649192972311656e-05
0.55,5,54,0.07789284134292755,1.7111211713345466e-05
0.55,5,55,0.07789284134292755,2.291262955956343e-05
0.55,5,56,0.07789284134292755,2.2865644555338653e-05
0.55,5,57,0.07789284134292755,2.3465732868715912e-05
0.55,5,58,0.07789284134292755,2.408362164421412e-05
0.55,5,59,0.07789284134292755,2.6097093043531797e-05
0.55,5,60,0.07789284134292755,2.5781882416150874e-05
0.55,5,61,0.07787872706489932,2.8792664490366893e-05
0.55,5,62,0.07787872706489932,3.028690209164397e-05
0.55,5,63,0.07785508416189496,3.253565904995999e-05
0.55,5,64,0.07785508416189496,3.3255178316294374e-05
0.55,5,65,0.07785508416189496,3.993998275367669e-05
0.55,5,66,0.07785508416189496,4.0909231633736935e-05
0.55,5,67,0.07785508416189496,4.117072906909238e-05
0.55,5,68,0.07785508416189496,4.247037275273648e-05
0.55,5,69,0.07785508416189496,4.590876150262179e-05
0.55,5,70,0.07785508416189496,4.5849994505530635e-05
0.55,5,71,0.07785508416189496,4.5877165920341636e-05
0.55,5,72,0.07784704313326798,5.2524038315932574e-05
0.55,5,73,0.07784704313326798,5.262721994937926e-05
0.55,5,74,0.07784704313326798,6.0664147029478735e-05
0.55,5,75,0.07784704313326798,6.579767944556527e-05
0.55,5,76,0.07784704313326798,7.173199018621638e-05
0.55,5,77,0.07784663170065123,8.637941047994896e-05
0.55,5,78,0.07783950235541633,0.00010906904756654351
0.55,5,79,0.07783950235541633,0.00011681234057303615
0.55,5,80,0.07783456961586321,0.00016153313263622665
0.55,5,81,0.07783456961586321,0.00017428356969317066
0.55,5,82,0.07783456961586321,0.00017738684341165578
0.55,5,83,0.07783456961586321,0.00020401098328529284
0.55,5,84,0.07783456961586321,0.00020360878685742127
0.55,5,85,0.07783456961586321,0.00021765557733814062
0.55,5,86,0.07783456961586321,0.00022818642013414708
0.55,5,87,0.07783286345827148,0.00022487367855413308
0.55,5,88,0.07783286345827148,0.00022500601006025366
0.55,5,89,0.07783286345827148,0.00022295914931758155
0.55,5,90,0.07783286345827148,0.00023758684769117132
0.55,5,91,0.07783286345827148,0.00024603147122272904
0.55,5,92,0.07783286345827148,0.0002489389437490856
0.55,5,93,0.07783286345827148,0.00025727440060738146
0.55,5,94,0.07783286345827148,0.00034152903879850047
0.55,5,95,0.07783286345827148,0.0004756606707621769
0.55,5,96,0.07783286345827148,0.00047354794072738515
0.55,5,97,0.07782895283768718,0.000489803762067021
0.55,5,98,0.07782895283768718,0.0004914588832007089
0.55,5,99,0.07782895283768718,0.0005814921278440647
0.55,5,100,0.07782895283768718,0.0006749503212126126
0.55,5,101,0.07782895283768718,0.0006874085224511833
0.55,5,102,0.07782895283768718,0.0006977408756610756
0.55,5,103,0.07782895283768718,0.0007320835033780596
0.55,5,104,0.07782895283768718,0.0009109869758600988
0.55,5,105,0.07782895283768718,0.0009450711021877836
0.55,5,106,0.07782726895278724,0.0009162205723274187
0.55,5,107,0.07782726895278724,0.000911170980574991
0.55,5,108,0.07782726895278724,0.0010445793093332763
0.55,5,109,0.07782726895278724,0.0010513695515910874
0.55,5,110,0.07782726895278724,0.0012579091951890463
0.55,5,111,0.07782726895278724,0.001235043989156992
0.55,5,112,0.07782678001396834,0.0013073245296647208
0.55,5,113,0.07782678001396834,0.0012837176500066336
0.55,5,114,0.07782678001396834,0.0013835139950397007
0.55,5,115,0.07782678001396834,0.001458182475849056
0.55,5,116,0.07782678001396834,0.0014568966684662653
0.55,5,117,0.07782634458198384,0.0014838457753891822
0.55,5,118,0.07782634458198384,0.0015889901968418791
0.55,5,119,0.07782634458198384,0.0015770497355877533
0.55,5,120,0.07782634458198384,0.0020692481179408594
0.55,5,121,0.07782545919734594,
0.6,1,1,0.08386511612332778,3.2421907218823694e-08
0.6,1,2,0.07670552298772677,2.956446159583558e-08
0.6,1,3,0.07670552298772677,1.7198373379469072e-08
0.6,1,4,0.07670552298772677,2.503314702607261e-08
0.6,1,5,0.07667109987408177,2.0568999481293815e-08
0.6,1,6,0.07667109987408177,5.856811501325066e-08
0.6,1,7,0.07667109987408177,5.788431247282359e-08
0.6,1,8,0.07667109987408177,5.1663059909548875e-08
0.6,1,9,0.07667109987408177,4.5798436842101605e-08
0.6,1,10,0.07667109987408177,5.4689453053844835e-08
0.6,1,11,0.07667109987408177,1.0719835155330518e-07
0.6,1,12,0.07667109987408177,1.1496839797533419e-07
0.6,1,13,0.07667109987408177,1.1608268373032918e-07
0.6,1,14,0.07659134085950797,1.1330359288600939e-07
0.6,1,15,0.07659134085950797,1.1246570149911055e-07
0.6,1,16,0.07659134085950797,2.240767284433433e-07
0.6,1,17,0.07634014737356801,2.2459370050074653e-07
0.6,1,18,0.07558545693756516,5.007914070297818e-07
0.6,1,19,0.07558545693756516,7.275445607396302e-07
0.6,1,20,0.07558545693756516,1.001772627963658e-06
0.6,1,21,0.07558545693756516,1.0315783611369457e-06
0.6,1,22,0.07558545693756516,1.1228858455290575e-06
0.6,1,23,0.07558545693756516,1.1193958868842936e-06
0.6,1,24,0.07558545693756516,1.1444826893891451e-06
0.6,1,25,0.07558545693756516,1.3064258066637133e-06
0.6,1,26,0.07518449546021522,1.3253017153825055e-06
0.6,1,27,0.07518449546021522,1.3234787350371519e-06
0.6,1,28,0.07518449546021522,1.3200785669777204e-06
0.6,1,29,0.07518449546021522,1.597013419119844e-06
0.6,1,30,0.07518449546021522,1.5881938321112516e-06
0.6,1,31,0.07518449546021522,1.5787020317119404e-06
0.6,1,32,0.07518449546021522,1.8289068415539686e-06
0.6,1,33,0.07518449546021522,1.8669471031124345e-06
0.6,1,34,0.07518449546021522,1.973617879915174e-06
0.6,1,35,0.07518449546021522,1.9856488702722048e-06
0.6,1,36,0.07518449546021522,2.1205132607057903e-06
0.6,1,37,0.07518449546021522,2.1247265088047425e-06
0.6,1,38,0.07518449546021522,2.2683395505769227e-06
0.6,1,39,0.07518449546021522,2.4177787731327618e-06
0.6,1,40,0.07518449546021522,2.397641863470131e-06
0.6,1,41,0.07506006458847328,2.3978703363533494e-06
0.6,1,42,0.07506006458847328,4.295595959419093e-06
0.6,1,43,0.07506006458847328,4.490739647070426e-06
0.6,1,44,0.07506006458847328,5.038353182282768e-06
0.6,1,45,0.07506006458847328,5.092094158109257e-06
0.6,1,46,0.07495634326982722,5.17791242216328e-06
0.6,1,47,0.07495634326982722,6.7671493879806775e-06
0.6,1,48,0.07495634326982722,7.1257495794720106e-06
0.6,1,49,0.07495634326982722,7.482364389834824e-06
0.6,1,50,0.07495634326982722,7.431974027642454e-06
0.6,1,51,0.07495634326982722,7.434973867126541e-06
0.6,1,52,0.07495634326982722,7.581550590759328e-06
0.6,1,53,0.07495634326982722,7.6006797412676506e-06
0.6,1,54,0.07495634326982722,8.084193398289707e-06
0.6,1,55,0.07495634326982722,8.059819627091843e-06
0.6,1,56,0.07495634326982722,8.077963116750781e-06
0.6,1,57,0.07489239208960541,9.124111385817873e-06
0.6,1,58,0.07488962256565765,9.786710199984746e-06
0.6,1,59,0.07488962256565765,1.0321864796731703e-05
0.6,1,60,0.07488962256565765,1.0260839576363803e-05
0.6,1,61,0.07479988168252012,1.0648347923912876e-05
0.6,1,62,0.07475763279875605,1.1196601599907476e-05
0.6,1,63,0.07475763279875605,1.1455409738888131e-05
0.6,1,64,0.07475763279875605,1.1345743420436912e-05
0.6,1,65,0.07475763279875605,1.1386937156608654e-05
0.6,1,66,0.07475763279875605,1.1463678355939421e-05
0.6,1,67,0.07475763279875605,1.5818122481189196e-05
0.6,1,68,0.07475763279875605,1.8687150708217277e-05
0.6,1,69,0.07475763279875605,2.226842748467e-05
0.6,1,70,0.07475763279875605,2.223426913221532e-05
0.6,1,71,0.07475763279875605,2.3033409676648153e-05
0.6,1,72,0.07475763279875605,2.4155766902640833e-05
0.6,1,73,0.07475763279875605,2.7665690478355583e-05
0.6,1,74,0.07475763279875605,2.764569279299217e-05
0.6,1,75,0.07475763279875605,2.85125324754315e-05
0.6,1,76,0.07475763279875605,2.889288188329618e-05
0.6,1,77,0.07475763279875605,3.35722884001245e-05
0.6,1,78,0.07475763279875605,3.50409165943247e-05
0.6,1,79,0.07475763279875605,3.514320739739551e-05
0.6,1,80,0.07475282614818549,3.5130545845052654e-05
0.6,1,81,0.07475282614818549,4.502270904889161e-05
0.6,1,82,0.07475282614818549,5.1000493496290415e-05
0.6,1,83,0.07475282614818549,6.207641938188446e-05
0.6,1,84,0.07475282614818549,6.822229997993797e-05
0.6,1,85,0.07475282614818549,6.838966412916055e-05
0.6,1,86,0.07475282614818549,6.977803101243879e-05
0.6,1,87,0.07475282614818549,6.914111347729322e-05
0.6,1,88,0.07475229001837369,0.00011909121568185228
0.6,1,89,0.07475229001837369,0.00012267919541438045
0.6,1,90,0.07475228698136205,0.00012511234748866033
0.6,1,91,0.07475228698136205,0.00013157470838232182
0.6,1,92,0.07474602743156988,0.00014599487538445152
0.6,1,93,0.07474602743156988,0.00017781782496499747
0.6,1,94,0.07474602743156988,0.00018075009518788332
0.6,1,95,0.07474602743156988,0.00018105244252255914
0.6,1,96,0.07474380640273315,0.00018295823529003392
0.6,1,97,0.07474380640273315,0.0001889616221232031
0.6,1,98,0.07474380640273315,0.00021042097920235213
0.6,1,99,0.07474380640273315,0.00021096504685013057
0.6,1,100,0.07474380640273315,0.00021505690934412648
0.6,1,101,0.07474380640273315,0.00021421435589337055
0.6,1,102,0.07474380640273315,0.00021247092106980287
0.6,1,103,0.07474380640273315,0.00021203586984254482
0.6,1,104,0.07474380640273315,0.000359419692081544
0.6,1,105,0.07474380640273315,0.0004088507005143263
0.6,1,106,0.07474380640273315,0.0004747088074413129
0.6,1,107,0.07474380640273315,0.0005092986344460613
0.6,1,108,0.07474380640273315,0.0005139492594779562
0.6,1,109,0.07474380640273315,0.0005162551926635541
0.6,1,110,0.07474380640273315,0.0007939392216123361
0.6,1,111,0.07474380640273315,0.0008730254287583984
0.6,1,112,0.07474380640273315,0.0010054123329910176
0.6,1,113,0.07474380640273315,0.0010310752498703655
0.6,1,114,0.07474380640273315,0.0011262285723046316
0.6,1,115,0.07474380640273315,0.0013071179920696742
0.6,1,116,0.07474380640273315,0.0014931574116235644
0.6,1,117,0.07474380640273315,0.0015535544799137105
0.6,1,118,0.07474380640273315,0.001627912945659527
0.6,1,119,0.07474380640273315,0.0017575212648748837
0.6,1,120,0.0747437107353818,0.0022422698791601417
0.6,1,121,0.07474351165033259,
0.6,2,1,0.07889678075019152,2.904077143256089e-08
0.6,2,2,0.07889678075019152,2.7464010716750433e-08
0.6,2,3,0.07889678075019152,1.863942251400584e-08
0.6,2,4,0.07889678075019152,2.3263689072446853e-08
0.6,2,5,0.07889678075019152,1.191386810393897e-08
0.6,2,6,0.07889678075019152,3.246103805012092e-08
0.6,2,7,0.07889678075019152,4.2261157277388994e-08
0.6,2,8,0.07887167279460933,3.633986318088271e-08
0.6,2,9,0.07887167279460933,2.988693206706394e-08
0.6,2,10,0.07755308828416554,6.405391400596546e-08
0.6,2,11,0.0775417845137453,6.437185895681258e-08
0.6,2,12,0.07642734968996598,5.769073860608216e-08
0.6,2,13,0.0762816629288446,5.470457064659278e-08
0.6,2,14,0.0762816629288446,6.539692975380945e-08
0.6,2,15,0.0762816629288446,6.221247238318194e-08
0.6,2,16,0.0762816629288446,5.934764603765358e-08
0.6,2,17,0.07561668222976858,3.933413863542599e-07
0.6,2,18,0.07561668222976858,4.4076968417535484e-07
0.6,2,19,0.07561668222976858,4.401494962374418e-07
0.6,2,20,0.07561668222976858,4.522228515337839e-07
0.6,2,21,0.07561668222976858,5.132038424161809e-07
0.6,2,22,0.07561668222976858,5.387021451668149e-07
0.6,2,23,0.07561668222976858,5.416714525033918e-07
0.6,2,24,0.07561668222976858,9.081299232640669e-07
0.6,2,25,0.07561668222976858,9.016857374812551e-07
0.6,2,26,0.07552389211250932,9.160303053324364e-07
0.6,2,27,0.07552389211250932,9.220932424050516e-07
0.6,2,28,0.07500471394102451,9.187056879373687e-07
0.6,2,29,0.07500471394102451,9.187056879373687e-07
0.6,2,30,0.07500471394102451,9.248393887329279e-07
0.6,2,31,0.07500471394102451,1.0058873660399504e-06
0.6,2,32,0.07500471394102451,1.0110986379612236e-06
0.6,2,33,0.07500471394102451,1.225525837892342e-06
0.6,2,34,0.07500471394102451,1.2451752628383678e-06
0.6,2,35,0.07500471394102451,1.359669107953674e-06
0.6,2,36,0.07500471394102451,1.3552425397923354e-06
0.6,2,37,0.07500471394102451,1.3536549995996582e-06
0.6,2,38,0.07498357936194223,1.3543490866217576e-06
0.6,2,39,0.07498357936194223,2.2946763106924177e-06
0.6,2,40,0.07498357936194223,2.293455556389812e-06
0.6,2,41,0.07498357936194223,2.722178739099363e-06
0.6,2,42,0.07498357936194223,2.717176165135015e-06
0.6,2,43,0.07498357936194223,2.801785393773509e-06
0.6,2,44,0.07498357936194223,2.8012281280799666e-06
0.6,2,45,0.07498357936194223,3.902423982239986e-06
0.6,2,46,0.07498357936194223,4.089785311004238e-06
0.6,2,47,0.07498357936194223,4.3597014516571165e-06
0.6,2,48,0.07498357936194223,4.474858180344641e-06
0.6,2,49,0.07498357936194223,5.171287634508068e-06
0.6,2,50,0.07498357936194223,5.259541457726688e-06
0.6,2,51,0.07498357936194223,5.382475936850482e-06
0.6,2,52,0.07498357936194223,5.707546060006376e-06
0.6,2,53,0.07497218485252742,5.711460563437595e-06
0.6,2,54,0.07497218485252742,6.433357266007706e-06
0.6,2,55,0.07495777559330713,6.374127284919797e-06
0.6,2,56,0.07495777559330713,6.585675221217738e-06
0.6,2,57,0.07484029295517565,6.997000426721442e-06
0.6,2,58,0.07484029295517565,7.637207022209684e-06
0.6,2,59,0.07484029295517565,7.5824973546061785e-06
0.6,2,60,0.07484029295517565,8.237693576736651e-06
0.6,2,61,0.07484029295517565,8.229036725193206e-06
0.6,2,62,0.07484029295517565,8.378912335947593e-06
0.6,2,63,0.07484029295517565,8.956770733491606e-06
0.6,2,64,0.07484029295517565,8.996371926285141e-06
0.6,2,65,0.07480839420583124,1.0571751478150865e-05
0.6,2,66,0.07480839420583124,1.169205952608018e-05
0.6,2,67,0.07480606298202078,1.3569237788657771e-05
0.6,2,68,0.07480606298202078,1.4185776312821334e-05
0.6,2,69,0.07480606298202078,1.4302649224106595e-05
0.6,2,70,0.07480606298202078,1.4806304922132865e-05
0.6,2,71,0.07480606298202078,1.4816746199433519e-05
0.6,2,72,0.07480606298202078,1.6231797351007866e-05
0.6,2,73,0.07480606298202078,1.661059381183353e-05
0.6,2,74,0.07480606298202078,1.6782409154329808e-05
0.6,2,75,0.07480211121262856,1.6756660729318572e-05
0.6,2,76,0.07480211121262856,3.968838590078062e-05
0.6,2,77,0.07480211121262856,4.086700930046308e-05
0.6,2,78,0.07480211121262856,4.175298637597522e-05
0.6,2,79,0.07480211121262856,4.202002114384202e-05
0.6,2,80,0.07480211121262856,4.55315210300132e-05
0.6,2,81,0.07480211121262856,4.587775951011728e-05
0.6,2,82,0.07480211121262856,5.828777659409158e-05
0.6,2,83,0.07480211121262856,6.585976402496322e-05
0.6,2,84,0.07480211121262856,6.513264101955773e-05
0.6,2,85,0.07480211121262856,6.826972675975736e-05
0.6,2,86,0.07479580313030504,7.35416578984868e-05
0.6,2,87,0.07479580313030504,7.83556608260568e-05
0.6,2,88,0.07478639037851709,8.274455967412115e-05
0.6,2,89,0.07478639037851709,9.768276519096299e-05
0.6,2,90,0.07477627258485153,9.713001162864561e-05
0.6,2,91,0.0747569867014754,9.459571316997457e-05
0.6,2,92,0.0747569867014754,9.884228676985943e-05
0.6,2,93,0.0747569867014754,0.00010316819835041246
0.6,2,94,0.0747569867014754,0.00010704838236670114
0.6,2,95,0.0747569867014754,0.00010629938916215792
0.6,2,96,0.0747569867014754,0.00010775166707213735
0.6,2,97,0.0747569867014754,0.00011456457515631309
0.6,2,98,0.0747569867014754,0.00011524793422166618
0.6,2,99,0.0747569867014754,0.0001156536196321754
0.6,2,100,0.0747569867014754,0.00012078588854279189
0.6,2,101,0.0747569867014754,0.0001233072121462616
0.6,2,102,0.07475406968054288,0.0001407118555939398
0.6,2,103,0.07475289846367592,0.00014460754994205125
0.6,2,104,0.07475289846367592,0.0001503429264493347
0.6,2,105,0.07474929140815839,0.0002883541126510834
0.6,2,106,0.07474929140815839,0.00030074397782295245
0.6,2,107,0.07474929140815839,0.00031523365300712845
0.6,2,108,0.07474693664582338,0.00032987478917631655
0.6,2,109,0.07474693664582338,0.0003533684485863733
0.6,2,110,0.07474693664582338,0.0003650223922763198
0.6,2,111,0.07474693664582338,0.0003704817386658103
0.6,2,112,0.07474580941351686,0.00042640697094237755
0.6,2,113,0.07474580941351686,0.00047562326552020326
0.6,2,114,0.07474545647635522,0.0004927971662389923
0.6,2,115,0.07474545647635522,0.0005332406663097112
0.6,2,116,0.07474545647635522,0.0005825042074365851
0.6,2,117,0.07474545647635522,0.0005935244100455988
0.6,2,118,0.07474545647635522,0.0005908495861982976
0.6,2,119,0.07474545647635522,0.0006247157570660447
0.6,2,120,0.07474408788603734,0.0006884815715075021
0.6,2,121,0.07474374018629028,
0.6,3,1,0.08128881915045097,1.4921945541677797e-08
0.6,3,2,0.08087273229203693,1.1298854261909359e-08
0.6,3,3,0.07664754870229878,2.8140569258335045e-08
0.6,3,4,0.07664754870229878,2.4521968754014488e-08
0.6,3,5,0.07664754870229878,4.9267817100758744e-08
0.6,3,6,0.07664754870229878,4.297404990867037e-08
0.6,3,7,0.07664754870229878,7.057480897802866e-08
0.6,3,8,0.07664754870229878,8.141184841112146e-08
0.6,3,9,0.07664754870229878,1.1012861158958796e-07
0.6,3,10,0.07661010021805176,1.0362695438719537e-07
0.6,3,11,0.07661010021805176,1.379847174849186e-07
0.6,3,12,0.0756795970451283,1.3342309087126576e-07
0.6,3,13,0.0756795970451283,1.5559872864650391e-07
0.6,3,14,0.07563824658153201,1.647985093458542e-07
0.6,3,15,0.07532134614322435,1.618591590721877e-07
0.6,3,16,0.07532134614322435,2.9903659613170886e-07
0.6,3,17,0.07532134614322435,4.3615862418549523e-07
0.6,3,18,0.07532134614322435,4.4102611921341935e-07
0.6,3,19,0.07532134614322435,5.6955367348175e-07
0.6,3,20,0.07532134614322435,6.332653960545969e-07
0.6,3,21,0.07532134614322435,7.601612560633192e-07
0.6,3,22,0.07532134614322435,8.827905951092071e-07
0.6,3,23,0.07532134614322435,8.816733140561349e-07
0.6,3,24,0.07532134614322435,9.571491445019751e-07
0.6,3,25,0.07532134614322435,9.740736834730409e-07
0.6,3,26,0.07532134614322435,9.949163811342257e-07
0.6,3,27,0.07532134614322435,1.1512829190820441e-06
0.6,3,28,0.07532134614322435,1.6905380469930664e-06
0.6,3,29,0.07530755151445262,2.150426716083178e-06
0.6,3,30,0.07530755151445262,2.7176009951246756e-06
0.6,3,31,0.07530755151445262,3.1458415978401017e-06
0.6,3,32,0.07530755151445262,3.3974017291134547e-06
0.6,3,33,0.07530755151445262,3.944829706371633e-06
0.6,3,34,0.07530755151445262,3.9759196716821565e-06
0.6,3,35,0.07520539632286043,4.007380261669172e-06
0.6,3,36,0.07520539632286043,4.0982558773453575e-06
0.6,3,37,0.07518722024899804,4.070476595267191e-06
0.6,3,38,0.07488115250997893,4.899321402881231e-06
0.6,3,39,0.07488115250997893,5.026338390189442e-06
0.6,3,40,0.07488115250997893,6.631552278733661e-06
0.6,3,41,0.07488115250997893,6.808039940968852e-06
0.6,3,42,0.07488115250997893,6.805659691290239e-06
0.6,3,43,0.07488115250997893,6.788005744867597e-06
0.6,3,44,0.07488115250997893,6.93768847028422e-06
0.6,3,45,0.07488115250997893,7.0855055853582725e-06
0.6,3,46,0.07488115250997893,6.945642089504229e-06
0.6,3,47,0.07488115250997893,6.9653777834893096e-06
0.6,3,48,0.07488115250997893,7.0969289001722196e-06
0.6,3,49,0.07488115250997893,7.080583412681477e-06
0.6,3,50,0.07485460831508697,7.078205044166721e-06
0.6,3,51,0.07485460831508697,7.987399520869907e-06
0.6,3,52,0.07485460831508697,8.609610936331892e-06
0.6,3,53,0.07485460831508697,8.749168915144085e-06
0.6,3,54,0.07480392948504563,8.927918013478628e-06
0.6,3,55,0.07480392948504563,9.010093174584039e-06
0.6,3,56,0.07480392948504563,9.178174546537774e-06
0.6,3,57,0.07480392948504563,9.050152082086241e-06
0.6,3,58,0.07480392948504563,1.140020433087985e-05
0.6,3,59,0.07480392948504563,1.4253222859463416e-05
0.6,3,60,0.07480392948504563,1.4312365118744713e-05
0.6,3,61,0.07480392948504563,1.5033601817559257e-05
0.6,3,62,0.07480392948504563,1.5049244639817675e-05
0.6,3,63,0.07480392948504563,1.5008907927859898e-05
0.6,3,64,0.07479835050837222,1.6787996589424964e-05
0.6,3,65,0.07479835050837222,1.896942485694606e-05
0.6,3,66,0.07479835050837222,2.1385250344111824e-05
0.6,3,67,0.07479835050837222,2.1404239183958566e-05
0.6,3,68,0.07479835050837222,2.1685033295699697e-05
0.6,3,69,0.07479835050837222,2.1726547421687907e-05
0.6,3,70,0.07479835050837222,2.1947418774429415e-05
0.6,3,71,0.07479835050837222,2.2710969674492124e-05
0.6,3,72,0.0747720341115464,2.2792394083213427e-05
0.6,3,73,0.0747720341115464,2.2672478032700967e-05
0.6,3,74,0.0747720341115464,2.3209882626290148e-05
0.6,3,75,0.0747720341115464,2.799260386349553e-05
0.6,3,76,0.0747720341115464,2.81053461021041e-05
0.6,3,77,0.0747720341115464,2.8237027920728325e-05
0.6,3,78,0.07476861607179214,5.689561717985637e-05
0.6,3,79,0.07476861607179214,5.670485892196657e-05
0.6,3,80,0.07476861607179214,5.883556474631023e-05
0.6,3,81,0.07476861607179214,6.121427601656097e-05
0.6,3,82,0.07476861607179214,7.925013224559504e-05
0.6,3,83,0.07475671576882206,7.924729936010648e-05
0.6,3,84,0.07475671576882206,0.00010124791143913205
0.6,3,85,0.07475671576882206,0.00010254014962544787
0.6,3,86,0.07475671576882206,0.00010685785432923376
0.6,3,87,0.07475671576882206,0.00011092706426406101
0.6,3,88,0.07475671576882206,0.0001148687896928585
0.6,3,89,0.07475671576882206,0.00012309610849898234
0.6,3,90,0.07475671576882206,0.00012182753376320724
0.6,3,91,0.07475671576882206,0.00012294485587407197
0.6,3,92,0.0747526417813767,0.00013006196374692764
0.6,3,93,0.0747526417813767,0.00013853993967010773
0.6,3,94,0.0747526417813767,0.0001463934302743406
0.6,3,95,0.0747526417813767,0.00015515812227482708
0.6,3,96,0.0747526417813767,0.00016063136733877848
0.6,3,97,0.0747526417813767,0.00016174532864245212
0.6,3,98,0.0747526417813767,0.00016171282403207207
0.6,3,99,0.0747526417813767,0.00016767655881939263
0.6,3,100,0.07474724657861956,0.00016835196878401524
0.6,3,101,0.0747471274498007,0.00017084182566321767
0.6,3,102,0.0747471274498007,0.000172694129364035
0.6,3,103,0.0747471274498007,0.0002154889891724951
0.6,3,104,0.0747456280973427,0.00021225494281051338
0.6,3,105,0.0747456280973427,0.00021148324526594467
0.6,3,106,0.0747456280973427,0.00021746634172702242
0.6,3,107,0.07474480274653736,0.00022180844344648056
0.6,3,108,0.07474480274653736,0.00022701307753559912
0.6,3,109,0.07474480274653736,0.00043865569063107255
0.6,3,110,0.07474480274653736,0.0004408227006515708
0.6,3,111,0.07474480274653736,0.0005851156517204541
0.6,3,112,0.07474480274653736,0.0006788771979525977
0.6,3,113,0.07474480274653736,0.00112074327268884
0.6,3,114,0.07474405502835296,0.0011847450258769042
0.6,3,115,0.07474363312095146,0.0013115243672870503
0.6,3,116,0.07474363312095146,0.0013023261496967298
0.6,3,117,0.07474363312095146,0.0013340590535826026
0.6,3,118,0.07474363312095146,0.0013525460381148891
0.6,3,119,0.07474363312095146,0.0014227819812375924
0.6,3,120,0.07474363312095146,0.0014714863895613378
0.6,3,121,0.07474363293444367,
0.6,4,1,0.08235955107589982,2.9217440732894014e-08
0.6,4,2,0.08235955107589982,1.8471593212544092e-08
0.6,4,3,0.08235955107589982,3.8892931805000556e-08
0.6,4,4,0.08235955107589982,2.725295353850721e-08
0.6,4,5,0.08002059031268617,2.3880591312771283e-08
0.6,4,6,0.08002059031268617,3.004311340746119e-08
0.6,4,7,0.07722056906287174,2.248102748115869e-08
0.6,4,8,0.07722056906287174,5.1356656873416175e-08
0.6,4,9,0.07722056906287174,4.6051963252798445e-08
0.6,4,10,0.0763991096361018,6.474407571212593e-08
0.6,4,11,0.0763991096361018,7.09318764773111e-08
0.6,4,12,0.0763991096361018,7.638484962502805e-08
0.6,4,13,0.0763991096361018,7.479103154806347e-08
0.6,4,14,0.0763991096361018,7.788045354707548e-08
0.6,4,15,0.0763991096361018,7.397769256393714e-08
0.6,4,16,0.0763991096361018,9.45343470180102e-08
0.6,4,17,0.0763991096361018,2.041338292583143e-07
0.6,4,18,0.0763991096361018,2.6638520343363286e-07
0.6,4,19,0.07632416948134468,2.9723418437436125e-07
0.6,4,20,0.07632416948134468,3.0240575895128887e-07
0.6,4,21,0.07632416948134468,3.58532610941676e-07
0.6,4,22,0.0763126424573505,4.425704980247468e-07
0.6,4,23,0.0763126424573505,5.296424815448472e-07
0.6,4,24,0.0760072101838134,5.485929269233826e-07
0.6,4,25,0.0760072101838134,5.525157081855032e-07
0.6,4,26,0.0760072101838134,5.660291268942899e-07
0.6,4,27,0.0760072101838134,5.6467212071703e-07
