case,time,dxb,dxr,xb,xr,y,dxb_measured,dxr_measured,xb_measured,xr_measured,y_measured,u,tracking_error_m,tracking_error_mm,measurement_noise_dxb,measurement_noise_dxr,measurement_noise_xb,measurement_noise_xr,disturbance_applied,n_failures_so_far
nominal,1.28,0.037559240537967886,-0.03709387002804165,-0.0031562844707665842,0.5959344123919529,0.5927781279211863,0.037559240537967886,-0.03709387002804165,-0.0031562844707665842,0.5959344123919529,0.5927781279211863,0.5945903937000292,-8.72078813607402e-07,-0.000872078813607402,0.0,0.0,0.0,0.0,0,0
nominal,1.3,0.03786904739751695,-0.037416564879297454,-0.002399173782333573,0.5951775192763671,0.5927783454940335,0.03786904739751695,-0.037416564879297454,-0.002399173782333573,0.5951775192763671,0.5927783454940335,0.5938089993348992,-6.545059664242459e-07,-0.0006545059664242459,0.0,0.0,0.0,0.0,0,0
nominal,1.32,0.03757355964436393,-0.03714037909516277,-0.0016420352204444605,0.5944205977507933,0.5927785625303488,0.03757355964436393,-0.03714037909516277,-0.0016420352204444605,0.5944205977507933,0.5927785625303488,0.5930501072479395,-4.3746965117108516e-07,-0.00043746965117108516,0.0,0.0,0.0,0.0,0,0
nominal,1.34,0.03670724316526175,-0.03629916139986511,-0.0008966665906869273,0.5936754422658018,0.5927787756751149,0.03670724316526175,-0.03629916139986511,-0.0008966665906869273,0.5936754422658018,0.5927787756751149,0.5923244310440257,-2.2432488500090386e-07,-0.00022432488500090386,0.0,0.0,0.0,0.0,0,0
nominal,1.36,0.035311757149527834,-0.03493389395177937,-0.00017410027711905248,0.5929530820765843,0.5927789817994652,0.035311757149527834,-0.03493389395177937,-0.00017410027711905248,0.5929530820765843,0.5927789817994652,0.5916416382614437,-1.820053474599348e-08,-1.820053474599348e-05,0.0,0.0,0.0,0.0,0,0
nominal,1.3800000000000001,0.033434950146899345,-0.033091701903247284,0.0005155308834197342,0.5922636471548558,0.5927791780382755,0.033434950146899345,-0.033091701903247284,0.0005155308834197342,0.5922636471548558,0.5927791780382755,0.5910102513564546,1.7803827556672758e-07,0.00017803827556672758,0.0,0.0,0.0,0.0,0,0
nominal,1.4000000000000001,0.031129809222726013,-0.03082481611398391,0.0011631070947330019,0.5916162547270589,0.5927793618217919,0.031129809222726013,-0.03082481611398391,0.0011631070947330019,0.5916162547270589,0.5927793618217919,0.5904375714134709,3.618217919720834e-07,0.0003618217919720834,0.0,0.0,0.0,0.0,0,0
nominal,1.42,0.02845338089690308,-0.02818950749050453,0.0017606137120567732,0.591018917189039,0.5927795309010958,0.02845338089690308,-0.02818950749050453,0.0017606137120567732,0.591018917189039,0.5927795309010958,0.5899296246482885,5.309010958631788e-07,0.0005309010958631788,0.0,0.0,0.0,0.0,0,0
nominal,1.44,0.02546568207065314,-0.025245010954643377,0.002301211590010885,0.5904784717773031,0.5927796833673139,0.02546568207065314,-0.025245010954643377,0.002301211590010885,0.5904784717773031,0.5927796833673139,0.5894911314133844,6.833673139583496e-07,0.0006833673139583496,0.0,0.0,0.0,0.0,0,0
nominal,1.46,0.022228618403175693,-0.022052456317709357,0.0027792856453372414,0.5900005320192467,0.592779817664584,0.022228618403175693,-0.022052456317709357,0.0027792856453372414,0.5900005320192467,0.592779817664584,0.5891254970780481,8.176645840407559e-07,0.0008176645840407559,0.0,0.0,0.0,0.0,0,0
nominal,1.48,0.018804926622629226,-0.018673822376934268,0.0031904719525737814,0.5895894606443048,0.5927799325968787,0.018804926622629226,-0.018673822376934268,0.0031904719525737814,0.5895894606443048,0.5927799325968787,0.5888348238462365,9.325968787221584e-07,0.0009325968787221584,0.0,0.0,0.0,0.0,0,0
nominal,1.5,0.015257156069717448,-0.015170929383865328,0.0035316640095798086,0.5892483633193083,0.5927800273288881,0.015257156069717448,-0.015170929383865328,0.0035316640095798086,0.5892483633193083,0.5927800273288881,0.5886199422950948,1.0273288881812448e-06,0.0010273288881812448,0.0,0.0,0.0,0.0,0,0
nominal,1.52,0.011646703406207548,-0.011604483689413136,0.0038009991029458205,0.5889791022782933,0.5927801013812392,0.011646703406207548,-0.011604483689413136,0.0038009991029458205,0.5889791022782933,0.5927801013812392,0.5884804611698132,1.1013812392102196e-06,0.0011013812392102196,0.0,0.0,0.0,0.0,0,0
nominal,1.54,0.008032912904994305,-0.008033186876049925,0.003997825967487434,0.5887823286529154,0.5927801546204028,0.008032912904994305,-0.008033186876049925,0.003997825967487434,0.5887823286529154,0.5927801546204028,0.5884148337583545,1.1546204028434204e-06,0.0011546204028434204,0.0,0.0,0.0,0.0,0,0
nominal,1.56,0.004472253103983248,-0.004512920075610438,0.00412265516655051,0.5886575320771623,0.5927801872437128,0.004472253103983248,-0.004512920075610438,0.00412265516655051,0.5886575320771623,0.5927801872437128,0.5884204389939479,1.1872437128968016e-06,0.0011872437128968016,0.0,0.0,0.0,0.0,0,0
nominal,1.58,0.0010175788843738154,-0.001096012472098895,0.00417709381868204,0.5886031059412865,0.5927801997599685,0.0010175788843738154,-0.001096012472098895,0.00417709381868204,0.5886031059412865,0.5927801997599685,0.5884936752951425,1.1997599685953375e-06,0.0011997599685953375,0.0,0.0,0.0,0.0,0,0
nominal,1.6,-0.00228251374403865,0.002169398766911357,0.004163766459912825,0.5886164265062284,0.5927801929661412,-0.00228251374403865,0.002169398766911357,0.004163766459912825,0.5886164265062284,0.5927801929661412,0.5886300650529777,1.1929661412057868e-06,0.0011929661412057868,0.0,0.0,0.0,0.0,0,0
nominal,1.62,-0.0053842346715946565,0.005239911668378117,0.004086223958636954,0.5886939439621032,0.5927801679207402,-0.0053842346715946565,0.005239911668378117,0.004086223958636954,0.5886939439621032,0.5927801679207402,0.5888243676120446,1.1679207402304215e-06,0.0011679207402304215,0.0,0.0,0.0,0.0,0,0
nominal,1.6400000000000001,-0.008249044852669418,0.00807730205866486,0.003948842491642772,0.5888312834227752,0.592780125914418,-0.008249044852669418,0.00807730205866486,0.003948842491642772,0.5888312834227752,0.592780125914418,0.5890706985661289,1.1259144180320035e-06,0.0011259144180320035,0.0,0.0,0.0,0.0,0,0
nominal,1.6600000000000001,-0.010843997694444218,0.010648863661026464,0.0037567146456083528,0.5890233537928009,0.5927800684384092,-0.010843997694444218,0.010648863661026464,0.0037567146456083528,0.5890233537928009,0.5927800684384092,0.5893626531982408,1.0684384093018195e-06,0.0010684384093018195,0.0,0.0,0.0,0.0,0,0
nominal,1.68,-0.013141976471339745,0.012927645444042568,0.003515534729219492,0.589264462422181,0.5927799971514005,-0.013141976471339745,0.012927645444042568,0.003515534729219492,0.589264462422181,0.5927799971514005,0.5896934319373347,9.971514005613358e-07,0.0009971514005613358,0.0,0.0,0.0,0.0,0,0
nominal,1.7,-0.01512182919569205,0.01489258759220169,0.0032314803683974064,0.5895484334770287,0.592779913845426,-0.01512182919569205,0.01489258759220169,0.0032314803683974064,0.5895484334770287,0.592779913845426,0.5900559657775872,9.138454261092832e-07,0.0009138454261092832,0.0,0.0,0.0,0.0,0,0
nominal,1.72,-0.016768403902322704,0.016528558981612207,0.0029110924127876935,0.5898687279985826,0.5927798204113702,-0.016768403902322704,0.016528558981612207,0.0029110924127876935,0.5898687279985826,0.5927798204113702,0.5904430397080023,8.20411370283658e-07,0.000820411370283658,0.0,0.0,0.0,0.0,0,0
nominal,1.74,-0.01807248871031386,0.017826300436122544,0.0025611551079147803,0.5902185636967142,0.592779718804629,-0.01807248871031386,0.017826300436122544,0.0025611551079147803,0.5902185636967142,0.592779718804629,0.5908474123274327,7.188046290407257e-07,0.0007188046290407257,0.0,0.0,0.0,0.0,0,0
nominal,1.76,-0.019030662293664125,0.01878227929637033,0.0021885783868465696,0.5905910326246151,0.5927796110114617,-0.019030662293664125,0.01878227929637033,0.0021885783868465696,0.5905910326246151,0.5927796110114617,0.5912619299695945,6.110114617596807e-07,0.0006110114617596807,0.0,0.0,0.0,0.0,0,0
nominal,1.78,-0.019645061510479955,0.01939846194290018,0.001800284010732324,0.5909792150057901,0.5927794990165224,-0.019645061510479955,0.01939846194290018,0.001800284010732324,0.5909792150057901,0.5927794990165224,0.5916796338308027,4.990165224372234e-07,0.0004990165224372234,0.0,0.0,0.0,0.0,0,0
nominal,1.8,-0.01992307389807635,0.019682011865206128,0.0014030971422926012,0.5913762876297246,0.5927793847720172,-0.01992307389807635,0.019682011865206128,0.0014030971422926012,0.5913762876297246,0.5927793847720172,0.5920938587765627,3.847720172478475e-07,0.0003847720172478475,0.0,0.0,0.0,0.0,0,0
nominal,1.82,-0.019876963531734626,0.019644921654124126,0.0010036447735427998,0.5917756253953463,0.5927792701688891,-0.019876963531734626,0.019644921654124126,0.0010036447735427998,0.5917756253953463,0.5927792701688891,0.5924983226981153,2.701688891493248e-07,0.0002701688891493248,0.0,0.0,0.0,0.0,0,0
nominal,1.84,-0.01952343936381784,0.019303587910990405,0.0006082622521223942,0.5921708947582571,0.5927791570103795,-0.01952343936381784,0.019303587910990405,0.0006082622521223942,0.5921708947582571,0.5927791570103795,0.5928872054929307,1.5701037958670838e-07,0.00015701037958670838,0.0,0.0,0.0,0.0,0,0
nominal,1.86,-0.018883175606387637,0.018678338512957193,0.00022290896303243848,0.5925561380252276,0.59277904698826,-0.018883175606387637,0.018678338512957193,0.00022290896303243848,0.5925561380252276,0.59277904698826,0.5932552169505455,4.6988260060665255e-08,4.6988260060665255e-05,0.0,0.0,0.0,0.0,0,0
nominal,1.8800000000000001,-0.01798029399578649,0.017792921950094076,-0.00014690597219697236,0.5929258476341694,0.5927789416619724,-0.01798029399578649,0.017792921950094076,-0.00014690597219697236,0.5929258476341694,0.5927789416619724,0.5935976530333725,-5.8338027519866387e-08,-5.833802751986639e-05,0.0,0.0,0.0,0.0,0,0
nominal,1.9000000000000001,-0.016841817886248056,0.01667396856204384,-0.0004961873154898525,0.5932750297563518,0.592778842440862,-0.016841817886248056,0.01667396856204384,-0.0004961873154898525,0.5932750297563518,0.592778842440862,0.593910440248207,-1.5755913795878485e-07,-0.00015755913795878485,0.0,0.0,0.0,0.0,0,0
nominal,1.92,-0.015497108067650589,0.015350433454234036,-0.0008205061870787461,0.5935992567567019,0.5927787505696231,-0.015497108067650589,0.015350433454234036,-0.0008205061870787461,0.5935992567567019,0.5927787505696231,0.5941901680045671,-2.4943037679747704e-07,-0.00024943037679747704,0.0,0.0,0.0,0.0,0,0
nominal,1.94,-0.013977289999231979,0.013853030677401623,-0.0011160411275005083,0.5938947082445316,0.5927786671170311,-0.013977289999231979,0.013853030677401623,-0.0011160411275005083,0.5938947082445316,0.5927786671170311,0.594434109048476,-3.3288296885647384e-07,-0.00033288296885647384,0.0,0.0,0.0,0.0,0,0
nominal,1.96,-0.012314681806564698,0.012213667916757487,-0.001379607670027442,0.5941582006379953,0.5927785929679679,-0.012314681806564698,0.012213667916757487,-0.001379607670027442,0.5941582006379953,0.5927785929679679,0.5946402282415355,-4.0703203207925753e-07,-0.00040703203207925753,0.0,0.0,0.0,0.0,0,0
nominal,1.98,-0.010542231916146116,0.010464890473639077,-0.0016086765296227865,0.5943872053483316,0.5927785288187087,-0.010542231916146116,0.010464890473639077,-0.0016086765296227865,0.5943872053483316,0.5927785288187087,0.5948071801235633,-4.711812912061575e-07,-0.0004711812912061575,0.0,0.0,0.0,0.0,0,0
nominal,2.0,-0.008692974613911053,0.0086393427439031,-0.0018013806866333457,0.5945798558620117,0.5927784751753783,-0.008692974613911053,0.0086393427439031,-0.0018013806866333457,0.5945798558620117,0.5927784751753783,0.5949342958500747,-5.248246216504882e-07,-0.0005248246216504882,0.0,0.0,0.0,0.0,0,0
nominal,2.02,-0.006799511125967439,0.006769254720340623,-0.001956511802729575,0.5947349441581763,0.5927784323554467,-0.006799511125967439,0.006769254720340623,-0.001956511802729575,0.5947349441581763,0.5927784323554467,0.5950215602323555,-5.676445532509788e-07,-0.0005676445532509788,0.0,0.0,0.0,0.0,0,0
nominal,2.04,-0.004893523047301951,0.004885960284823021,-0.0020735065512254326,0.5948519070433154,0.59277840049209,-0.004893523047301951,0.004885960284823021,-0.0020735065512254326,0.5948519070433154,0.59277840049209,0.5950695797261013,-5.995079099818668e-07,-0.0005995079099818668,0.0,0.0,0.0,0.0,0,0
nominal,2.06,-0.003005324103522833,0.0030194532271852204,-0.002152423572327815,0.594930803113535,0.5927783795412072,-0.003005324103522833,0.0030194532271852204,-0.002152423572327815,0.594930803113535,0.5927783795412072,0.5950795423139598,-6.204587927882699e-07,-0.0006204587927882699,0.0,0.0,0.0,0.0,0,0
nominal,2.08,-0.0011634553381383306,0.0011979860467961068,-0.0021939118748767507,0.5949722811657306,0.5927783692908539,-0.0011634553381383306,0.0011979860467961068,-0.0021939118748767507,0.5949722811657306,0.5927783692908539,0.5950531703068924,-6.307091460211467e-07,-0.0006307091460211467,0.0,0.0,0.0,0.0,0,0
nominal,2.1,0.0006056721099154672,-0.0005522843230174601,-0.0021991715988719136,0.5949775409716969,0.5927783693728249,0.0006056721099154672,-0.0005522843230174601,-0.0021991715988719136,0.5949775409716969,0.5927783693728249,0.594992667149094,-6.306271750355918e-07,-0.0006306271750355918,0.0,0.0,0.0,0.0,0,0
nominal,2.12,0.002278083420732324,-0.0022076006629343503,-0.002169908126995545,0.5949482874030952,0.5927783792760997,0.002278083420732324,-0.0022076006629343503,-0.002169908126995545,0.5949482874030952,0.5927783792760997,0.5949006593510895,-6.207239002797849e-07,-0.0006207239002797849,0.0,0.0,0.0,0.0,0,0
nominal,2.14,0.003832493432448736,-0.0037468572222456586,-0.0021082805882132174,0.5948866789500632,0.59277839836185,0.003832493432448736,-0.0037468572222456586,-0.0021082805882132174,0.5948866789500632,0.59277839836185,0.5947801346960668,-6.016381499662771e-07,-0.0006016381499662771,0.0,0.0,0.0,0.0,0,0
nominal,2.16,0.005250505576209319,-0.0051517977426525086,-0.002016845832446601,0.5947952717121453,0.5927784258796986,0.005250505576209319,-0.0051517977426525086,-0.002016845832446601,0.5947952717121453,0.5927784258796986,0.5946343778660468,-5.741203012998852e-07,-0.0005741203012998852,0.0,0.0,0.0,0.0,0,0
nominal,2.18,0.006516755991610168,-0.006407159316619726,-0.0018984989726423636,0.5946769599575561,0.5927784609849137,0.006516755991610168,-0.006407159316619726,-0.0018984989726423636,0.5946769599575561,0.5927784609849137,0.594466904618176,-5.390150862316645e-07,-0.0005390150862316645,0.0,0.0,0.0,0.0,0,0
nominal,2.2,0.007619003281793435,-0.007500762511308157,-0.0017564115899553591,0.5945349143461802,0.5927785027562249,0.007619003281793435,-0.007500762511308157,-0.0017564115899553591,0.5945349143461802,0.5927785027562249,0.5942813956081907,-4.972437750438985e-07,-0.0004972437750438985,0.0,0.0,0.0,0.0,0,0
nominal,2.22,0.008548165191636259,-0.008423549004863862,-0.001593968680116407,0.5943725188940692,0.5927785502139528,0.008548165191636259,-0.008423549004863862,-0.001593968680116407,0.5943725188940692,0.5927785502139528,0.5940816309095287,-4.4978604718526327e-07,-0.00044978604718526327,0.0,0.0,0.0,0.0,0,0
nominal,2.24,0.00929830425611633,-0.009169568738153,-0.0014147053854813062,0.5941933077236354,0.5927786023381542,0.00929830425611633,-0.009169568738153,-0.0014147053854813062,0.5941933077236354,0.5927786023381542,0.5938714262139708,-3.9766184578571284e-07,-0.00039766184578571284,0.0,0.0,0.0,0.0,0,0
nominal,2.2600000000000002,0.009866565159991736,-0.009735919272681137,-0.001222244509066937,0.5940009025955668,0.5927786580864999,0.009866565159991736,-0.009735919272681137,-0.001222244509066937,0.5940009025955668,0.5927786580864999,0.5936545716248814,-3.4191350006818055e-07,-0.00034191350006818055,0.0,0.0,0.0,0.0,0,0
nominal,2.2800000000000002,0.010253067167095953,-0.010122640657631798,-0.0010202357455439508,0.5937989521571624,0.5927787164116184,0.010253067167095953,-0.010122640657631798,-0.0010202357455439508,0.5937989521571624,0.5927787164116184,0.5934347738687243,-2.835883815555107e-07,-0.0002835883815555107,0.0,0.0,0.0,0.0,0,0
nominal,2.3000000000000003,0.01046075551182124,-0.010332569638708655,-0.0008122974912784285,0.593591073768942,0.5927787762776636,0.01046075551182124,-0.010332569638708655,-0.0008122974912784285,0.593591073768942,0.5927787762776636,0.5932156026566264,-2.237223363232843e-07,-0.0002237223363232843,0.0,0.0,0.0,0.0,0,0
nominal,2.32,0.010495216092781479,-0.010371157486351645,-0.000601962012801399,0.5933807986886859,0.5927788366758845,0.010495216092781479,-0.010371157486351645,-0.000601962012801399,0.5933807986886859,0.5927788366758845,0.5930004418268982,-1.6332411545416647e-07,-0.00016332411545416647,0.0,0.0,0.0,0.0,0,0
nominal,2.34,0.01036445816623588,-0.010246256076274829,-0.0003926246623093014,0.5931715213013142,0.592778896639005,0.01036445816623588,-0.010246256076274829,-0.0003926246623093014,0.5931715213013142,0.592778896639005,0.5927924457938952,-1.0336099498520213e-07,-0.00010336099498520213,0.0,0.0,0.0,0.0,0,0
nominal,2.36,0.01007867000370466,-0.009967877121593638,-0.00018749773177259392,0.5929664529860209,0.5927789552542483,0.01007867000370466,-0.009967877121593638,-0.00018749773177259392,0.5929664529860209,0.5927789552542483,0.5925945017199528,-4.474575165946959e-08,-4.474575165946959e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.38,0.00964995265451174,-0.009547929632335084,1.0430564226565284e-05,0.5927685811106436,0.5927790116748701,0.00964995265451174,-0.009547929632335084,1.0430564226565284e-05,0.5927685811106436,0.5927790116748701,0.5924091977174192,1.167487018172153e-08,1.167487018172153e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.4,0.009092037041493528,-0.008999940766934333,0.00019843159089372262,0.592580633539199,0.5927790651300927,0.009092037041493528,-0.008999940766934333,0.00019843159089372262,0.592580633539199,0.5927790651300927,0.5922387972787202,6.51300927634324e-08,6.51300927634324e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.42,0.008419989619854018,-0.008338765244243262,0.00037406599979115506,0.5924050489335748,0.592779114933366,0.008419989619854018,-0.008338765244243262,0.00037406599979115506,0.5924050489335748,0.592779114933366,0.5920852200255843,1.1493336604662119e-07,0.00011493336604662119,0.0,0.0,0.0,0.0,0,0
nominal,2.44,0.0076499117493189495,-0.007580288407881053,0.0005352074626761103,0.5922439530262334,0.5927791604889096,0.0076499117493189495,-0.007580288407881053,0.0005352074626761103,0.5922439530262334,0.5927791604889096,0.5919500287656017,1.6048890960629336e-07,0.00016048890960629336,0.0,0.0,0.0,0.0,0,0
nominal,2.46,0.006798637773620442,-0.006741127882468945,0.000680060357492099,0.592099140939024,0.5927792012965162,0.006798637773620442,-0.006741127882468945,0.000680060357492099,0.592099140939024,0.5927792012965162,0.591834422746605,2.0129651623346234e-07,0.00020129651623346234,0.0,0.0,0.0,0.0,0,0
nominal,2.48,0.005883436575070955,-0.005838338539414956,0.0008071714293300652,0.5919720655253005,0.5927792369546305,0.005883436575070955,-0.005838338539414956,0.0008071714293300652,0.5919720655253005,0.5927792369546305,0.5917392369082153,2.3695463058359678e-07,0.00023695463058359678,0.0,0.0,0.0,0.0,0,0
nominal,2.5,0.00492172108266653,-0.0048891252057607915,0.0009154355419221409,0.5918638316198164,0.5927792671617386,0.00492172108266653,-0.0048891252057607915,0.0009154355419221409,0.5918638316198164,0.5927792671617386,0.5916649468463289,2.671617386207359e-07,0.0002671617386207359,0.0,0.0,0.0,0.0,0,0
nominal,2.52,0.003930769867268147,-0.003910567210150706,0.0010040957216007652,0.5917751959945289,0.5927792917161296,0.003930769867268147,-0.003910567210150706,0.0010040957216007652,0.5917751959945289,0.5927792917161296,0.5916116791313594,2.9171612969669525e-07,0.00029171612969669525,0.0,0.0,0.0,0.0,0,0
nominal,2.54,0.0029274645651703457,-0.002919358473535194,0.0010727377746184126,0.591706572739497,0.5927793105141154,0.0029274645651703457,-0.002919358473535194,0.0010727377746184126,0.591706572739497,0.5927793105141154,0.5915792265553513,3.105141154202684e-07,0.0003105141154202684,0.0,0.0,0.0,0.0,0,0
nominal,2.56,0.0019280464401881803,-0.0019315664272503419,0.0011212798294139457,0.5916580437173949,0.5927793235468088,0.0019280464401881803,-0.0019315664272503419,0.0011212798294139457,0.5916580437173949,0.5927793235468088,0.5915670678272326,3.2354680890023246e-07,0.00032354680890023246,0.0,0.0,0.0,0.0,0,0
nominal,2.58,0.0009478949328877162,-0.0009624125856761978,0.0011499572171368528,0.59162937367845,0.5927793308955869,0.0009478949328877162,-0.0009624125856761978,0.0011499572171368528,0.59162937367845,0.5927793308955869,0.5915743911899157,3.3089558693077947e-07,0.00033089558693077947,0.0,0.0,0.0,0.0,0,0
nominal,2.6,1.3305625107262742e-06,-2.6077123998380358e-05,0.0011593031559813194,0.5916200295703873,0.5927793327263686,1.3305625107262742e-06,-2.6077123998380358e-05,0.0011593031559813194,0.5916200295703873,0.5927793327263686,0.591600121397783,3.327263686792037e-07,0.0003327263686792037,0.0,0.0,0.0,0.0,0,0
nominal,2.62,-0.0008985559490204409,0.0008644706786102851,0.0011501257472919715,0.5916292035355674,0.5927793292828594,-0.0008985559490204409,0.0008644706786102851,0.0011501257472919715,0.5916292035355674,0.5927793292828594,0.5916429494684798,3.292828594236852e-07,0.0003292828594236852,0.0,0.0,0.0,0.0,0,0
nominal,2.64,-0.001740046962377395,0.0016976147646743378,0.0011234818238063252,0.5916558390551097,0.5927793208789159,-0.001740046962377395,0.0016976147646743378,0.0011234818238063252,0.5916558390551097,0.5927793208789159,0.5917013646085918,3.208789159936387e-07,0.0003208789159936387,0.0,0.0,0.0,0.0,0,0
nominal,2.66,-0.002512912744126128,0.002463206518849681,0.0010806482127850604,0.5916986596774112,0.5927793078901963,-0.002512912744126128,0.002463206518849681,0.0010806482127850604,0.5916986596774112,0.5927793078901963,0.5917736877085336,3.078901963382563e-07,0.0003078901963382563,0.0,0.0,0.0,0.0,0,0
nominal,2.68,-0.003208497443250913,0.003152650490175546,0.0010230909892946427,0.5917561997559627,0.5927792907452574,-0.003208497443250913,0.003152650490175546,0.0010230909892946427,0.5917561997559627,0.5927792907452574,0.5918581058073968,2.9074525742522894e-07,0.00029074525742522894,0.0,0.0,0.0,0.0,0,0
nominal,2.7,-0.003819776304523126,0.0037589616865401076,0.0009524332978402055,0.5918268366184286,0.5927792699162688,-0.003819776304523126,0.0037589616865401076,0.0009524332978402055,0.5918268366184286,0.5927792699162688,0.5919527069429262,2.699162688912793e-07,0.0002699162688912793,0.0,0.0,0.0,0.0,0,0
nominal,2.72,-0.0043413846463140615,0.0042767949510538195,0.000870422314326838,0.591908823595177,0.5927792459095039,-0.0043413846463140615,0.0042767949510538195,0.000870422314326838,0.591908823595177,0.5927792459095039,0.5920555148246291,2.459095039819559e-07,0.0002459095039819559,0.0,0.0,0.0,0.0,0,0
nominal,2.74,-0.004769619544401693,0.004702447340162674,0.0007788959055029,0.592000323350267,0.5927792192557699,-0.004769619544401693,0.004702447340162674,0.0007788959055029,0.592000323350267,0.5927792192557699,0.5921645227985699,2.1925576998427232e-07,0.00021925576998427232,0.0,0.0,0.0,0.0,0,0
nominal,2.7600000000000002,-0.005102415542040828,0.00503383479817332,0.0006797495202652305,0.5920994409806618,0.5927791905009271,-0.005102415542040828,0.00503383479817332,0.0006797495202652305,0.5920994409806618,0.5927791905009271,0.5922777266095606,1.905009271441216e-07,0.0001905009271441216,0.0,0.0,0.0,0.0,0,0
nominal,2.7800000000000002,-0.005339296046188213,0.0052704447599070114,0.0005749038172301593,0.5922042563794117,0.5927791601966418,-0.005339296046188213,0.0052704447599070114,0.0005749038172301593,0.5922042563794117,0.5927791601966418,0.5923931555096852,1.6019664184074855e-07,0.00016019664184074855,0.0,0.0,0.0,0.0,0,0
nominal,2.8000000000000003,-0.00548130236664035,0.005413266607400047,0.00046627349661814473,0.5923128553948864,0.5927791288915045,-0.00548130236664035,0.005413266607400047,0.00046627349661814473,0.5923128553948864,0.5927791288915045,0.5925089013100258,1.2889150458050835e-07,0.00012889150458050835,0.0,0.0,0.0,0.0,0,0
nominal,2.82,-0.0055309026066566735,0.005464702156718015,0.0003557377626455223,0.5924233593599898,0.5927790971226353,-0.0055309026066566735,0.005464702156718015,0.0003557377626455223,0.5924233593599898,0.5927790971226353,0.5926231450244359,9.712263537853261e-08,9.712263537853261e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.84,-0.005491882818616345,0.005428458554828541,0.00024511279618669515,0.5925339526116931,0.5927790654078797,-0.005491882818616345,0.005428458554828541,0.00024511279618669515,0.5925339526116931,0.5927790654078797,0.5927341808090586,6.540787977904472e-08,6.540787977904472e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.86,-0.005369222995472711,0.005309426122939609,0.00013612656741404314,0.5926429076712791,0.5927790342386932,-0.005369222995472711,0.005309426122939609,0.00013612656741404314,0.5926429076712791,0.5927790342386932,0.5928404369579906,3.4238693213950455e-08,3.4238693213950455e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.88,-0.005168960578214032,0.005113543792205633,3.0396265399299134e-05,0.5927486078083852,0.5927790040737845,-0.005168960578214032,0.005113543792205633,3.0396265399299134e-05,0.5927486078083852,0.5927790040737845,0.5929404937732247,4.073784531932745e-09,4.073784531932745e-06,0.0,0.0,0.0,0.0,0,0
nominal,2.9,-0.004898044221835041,0.004847654840561155,-7.059143277783446e-05,0.5928495667663637,0.5927789753335858,-0.004898044221835041,0.004847654840561155,-7.059143277783446e-05,0.5928495667663637,0.5927789753335858,0.5930330981846643,-2.466641413345627e-08,-2.466641413345627e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.92,-0.004564180578760402,0.004519355656719348,-0.0001654970860876636,0.5929444454816772,0.5927789483955895,-0.004564180578760402,0.004519355656719348,-0.0001654970860876636,0.5929444454816772,0.5927789483955895,0.5931171750527414,-5.1604410411520973e-08,-5.1604410411520973e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.94,-0.004175676831377317,0.004136840231752981,-0.0002531420945511599,0.593032065685137,0.5927789235905858,-0.004175676831377317,0.004136840231752981,-0.0002531420945511599,0.593032065685137,0.5927789235905858,0.5931918351412246,-7.640941412923041e-08,-7.640941412923041e-05,0.0,0.0,0.0,0.0,0,0
nominal,2.96,-0.003741281636766569,0.003708743011787252,-0.0003325191270917207,0.5931114203269044,0.5927789011998127,-0.003741281636766569,0.003708743011787252,-0.0003325191270917207,0.5931114203269044,0.5927789011998127,0.5932563798002545,-9.880018725372253e-08,-9.880018725372253e-05,0.0,0.0,0.0,0.0,0,0
