Kb,Kr,Mb,hb,hr,f0,f1,A,x_r_start,peak_y,max_xr,max_xb,extra_reach,constraint_violation,feasible
680.2668367349094,533.8003214228014,39.962495955557415,0.10573353713497521,0.7501006397132579,0.42158202060918454,2.487208042479327,0.0756709148040932,0.4138654677440463,0.5101960594394016,0.48541818585473684,0.05930802374575913,0.010196059439401606,0.0,True
594.9294226258257,1873.6019391341413,40.48496435428666,0.17701711580720442,0.6180593155177405,0.24567428482471526,3.8396206347901582,0.10496362873578774,0.36799183810109676,0.4920159650714941,0.47408189686751834,0.06618964589780393,-0.007984034928505912,0.0,True
851.3019972237943,4413.85266371739,51.13938760389445,0.2412476294150812,0.5623708363319339,0.09954754425958029,5.924853068190003,0.06783187738886774,0.4401510194690501,0.5151077663138636,0.5094209053506894,0.026552877457201952,0.015107766313863569,0.009420905350689401,False
700.7268555674937,1035.275976005857,33.16695125713159,0.08248084789621715,0.7099322688759234,0.4540506265095764,3.12781855949138,0.11430997440917147,0.3935868744069996,0.5663035507434989,0.506815972348845,0.1347713194172648,0.06630355074349892,0.006815972348845012,False
847.2761310452727,4660.737153181059,35.99373795647715,0.2309959697011536,0.22115791170935267,0.21548967833601312,6.329645478995348,0.08485822842086785,0.3540632402473736,0.48414919885938823,0.5216473951935348,0.05054234504153702,-0.01585080114061177,0.021647395193534757,False
423.8048072250233,1619.7189715970303,46.32751318739299,0.09957143476958237,0.47424945969912424,0.08643298215318825,1.4186823271768483,0.11191837928056553,0.4237630021738074,0.5726739088086019,0.5475343030783231,0.09761931576456298,0.07267390880860192,0.04753430307832307,False
1031.8800242425607,2738.091632276375,59.72347651617236,0.19798426515997414,0.288394749255591,0.34829026934825497,2.2968185183058267,0.0736095123371807,0.3525496785518786,0.45156896234969884,0.4694165942895849,0.031662652548296984,-0.048431037650301156,0.0,True
618.1003145775461,4807.085340112693,16.45241966665685,0.054359292275777356,0.2464315935501343,0.1877115657004852,2.3436665102237946,0.06793195026247599,0.4232829751482317,0.6211498854974971,0.506614580534634,0.21951676724649868,0.12114988549749706,0.00661458053463404,False
615.8278604104279,3924.685047573082,50.782441762505144,0.17578415816933074,0.7431692305797701,0.17365653695936192,1.5566595198211983,0.08376018511110947,0.4287759895739525,0.5283424165363219,0.512562262949743,0.043844481091578694,0.028342416536321857,0.012562262949743053,False
432.1297264770987,3285.990942634365,14.414618437335946,0.11143292254943593,0.7575228347735884,0.06119846464931364,3.070606735592015,0.11844408730209961,0.4361616538943921,0.6639771554158418,0.5547846391871949,0.2343955020802187,0.1639771554158418,0.054784639187194895,False
1084.9283520904091,633.0348446919115,22.572427845578897,0.12330993402425798,0.6279063823829165,0.33081226469866815,6.237702580352396,0.06415090159379676,0.39911352390532434,0.48717494564141084,0.4644352419481719,0.054679304539358396,-0.01282505435858916,0.0,True
590.0360654877729,2880.430159389803,72.45322675217048,0.22156952314929118,0.4022585361351636,0.15936842776419813,5.268829636680021,0.04392183841648229,0.43337883006256295,0.48239919105019585,0.4893850611978674,0.012527375006142096,-0.017600808949804148,0.0,True
452.1512175094164,2893.1704786407845,65.01652171486839,0.24335810012719383,0.5730582083281771,0.1499257897650459,6.861340049761848,0.07989176980002545,0.42012964842595224,0.5015654259885128,0.5019342503003605,0.025193804860809858,0.0015654259885128363,0.0019342503003605405,True
564.316293183148,1387.7997951897198,59.7867281418933,0.15612897823887378,0.3901406206871264,0.30737003917245764,3.097462095833526,0.08022417710386281,0.3955066486419233,0.4880413423195845,0.49850339389249065,0.040398368954225314,-0.011958657680415485,0.0,True
761.0049580752745,1427.0408270157777,79.72514830730971,0.17483062473360766,0.5166259574063364,0.4921580453840484,2.7154194534224763,0.04204766829078999,0.41245729904323747,0.4536260411181402,0.4577582784629491,0.012432868483217487,-0.0463739588818598,0.0,True
1446.3882552381365,4178.749580645501,64.66310152038689,0.13822204018366158,0.4036802333260021,0.054310311283983156,7.88939064616986,0.08841060052783745,0.4274118072883756,0.5266837438526712,0.5389808126123374,0.04372815376922263,0.02668374385267125,0.038980812612337434,False
545.1348689005738,1242.8649772462982,28.456763074544174,0.09617798772451673,0.25416911845550666,0.12578892084724008,1.0301943387321226,0.11623148451844324,0.4006773316801588,0.6251695307865187,0.5364761109046166,0.18339770093588634,0.1251695307865187,0.036476110904616554,False
